schoolId,Grade,Student ID,Adjusted WCPM Score,PA PR,SR PR,Vocabulary PR,Decoding PR,classId,ARM,ARM PR,Estimated Mastery PR
4aaf893d30c08c97,Fourth Grade,9fb18527bbfa1cc6,78.44065737800265,63.0,55.0,58.0,59.0,cd65157583f14e6a,4.47,49.0,44.0
4aaf893d30c08c97,First Grade,f0e73b8f78d742ba,26.266322892045068,35.0,25.0,32.0,38.0,ef0550c83c257563,1.94,73.0,54.0
98b8547ba41a5b06,First Grade,b77cc9dcbe0174d0,21.161724409235195,71.0,56.0,59.0,62.0,f4d41598df5caaf6,1.56,53.0,40.0
98b8547ba41a5b06,First Grade,866b5c7588d7058c,108.3701641782605,82.0,82.0,86.0,82.0,ea84a67d9572255d,3.54,99.0,90.0
2df2139d26de8e5b,Second Grade,541f3fe3a62d9ed4,,,,,,ba31de14f67edc9a,0.41,1.0,18.0
98b8547ba41a5b06,Third Grade,fe1d7a08d97f5b20,9.09091430844417,14.0,11.0,12.0,17.0,1a2ef104212ca53b,0.91,3.0,10.0
98b8547ba41a5b06,Second Grade,374590a706a4415d,132.06048134562047,90.0,81.0,84.0,90.0,2265c103ce3435a1,3.31,82.0,80.0
98b8547ba41a5b06,Third Grade,816d79ee130d0f31,68.92029796443555,66.0,74.0,72.0,66.0,4446770cdd802fdb,3.49,49.0,49.0
98b8547ba41a5b06,Second Grade,cda580b1eda447ba,126.43034328238778,84.0,95.0,98.0,87.0,ecb79b08f1c2750f,4.84,99.0,72.0
98b8547ba41a5b06,Third Grade,d119363dbbe9479e,72.6576360922583,44.0,52.0,53.0,47.0,4446770cdd802fdb,3.13,36.0,62.0
783e71c552aa0a61,First Grade,4738d5f85bb5d544,71.23328869146762,76.0,66.0,69.0,74.0,94d5cf221df44251,1.93,73.0,63.0
98b8547ba41a5b06,First Grade,43a50a39a063ba23,,,,,,ea84a67d9572255d,0.6,17.0,28.0
eea94b82ffc76613,Fourth Grade,b9c2a044a61b45fb,95.5662924541708,98.0,89.0,92.0,98.0,73bdaf8846ccaf4c,4.76,63.0,61.0
eea94b82ffc76613,Third Grade,3056124eb94b8135,94.26479560707747,41.0,42.0,42.0,36.0,20f954637759224b,3.92,66.0,55.0
eea94b82ffc76613,Second Grade,4cd821cbe4e31019,122.79501400252596,64.0,59.0,61.0,62.0,f6fb2cb46ca0c1f2,3.88,93.0,76.0
d79e7aebfdfb472c,First Grade,1f63a70e44a7b226,55.39426305116305,75.0,58.0,61.0,75.0,41a4fd12453b4b3f,2.07,81.0,66.0
eea94b82ffc76613,First Grade,bf4f8687bf6ec1e2,127.407788996497,94.0,94.0,96.0,92.0,6fe63e0c456474df,2.1,83.0,71.0
eea94b82ffc76613,Third Grade,5d825dc76597fca9,17.793789747701634,7.0,6.0,7.0,8.0,a3173cf22ca3c713,1.19,6.0,28.0
b5bd54708c13ae54,First Grade,b09017b508762c4b,21.79349515002303,25.0,22.0,31.0,31.0,ed43624a904bd526,1.64,57.0,55.0
b5bd54708c13ae54,Third Grade,9518f801c6483406,50.95950414234872,68.0,33.0,33.0,65.0,2895b43e5d6a7fa8,3.08,34.0,37.0
b5bd54708c13ae54,Third Grade,a5d060821aa9be93,95.61526046681946,77.0,83.0,80.0,81.0,622da4697f4b220d,4.08,73.0,44.0
6afe54bf066d0743,Fifth Grade,52390d96bdd34e35,112.5499535370263,32.0,59.0,48.0,47.0,d44579eb3dd01df9,5.54,53.0,45.0
6afe54bf066d0743,Fifth Grade,fb2cd88d7c65ae33,142.89338666732078,78.0,98.0,95.0,87.0,943ceb7cef4b7d43,6.11,81.0,81.0
6afe54bf066d0743,Second Grade,133a05d8fc6d1c43,157.1652514696277,96.0,91.0,94.0,97.0,b5c0639130cd62b2,3.96,94.0,79.0
6afe54bf066d0743,First Grade,e52b644013f1016b,118.01271579838055,91.0,87.0,90.0,90.0,7740c60a16bcc45a,2.45,96.0,85.0
b5bd54708c13ae54,Kindergarten,2e6181055e85b7b5,28.657320259601608,90.0,81.0,85.0,87.0,f10557a60e397ef3,0.84,82.0,86.0
6afe54bf066d0743,Second Grade,921588f46a065ef6,75.95299617049393,72.0,56.0,57.0,71.0,b5c0639130cd62b2,2.76,63.0,64.0
c522e9edb890b81c,Fifth Grade,a7379e670f2b1d70,,,,,,ec08798817eacf0c,0.95,1.0,1.0
a220e9b205d74bb8,Third Grade,14cf61f760d1e4dc,176.93544441064972,99.0,99.0,99.0,98.0,4006f524486b420e,7.92,99.0,96.0
647686d64bfd97fa,Kindergarten,3fe0ecfeddaf0a02,71.22383392686528,94.0,89.0,90.0,94.0,5384c0de87f1c859,0.82,81.0,88.0
c522e9edb890b81c,Fifth Grade,13bbe58d2196dde3,135.66211295769085,68.0,90.0,86.0,85.0,d4acaa8cbdd4c2d6,6.15,82.0,38.0
c522e9edb890b81c,Third Grade,858aa711c0a00e19,36.77908555199377,14.0,12.0,12.0,14.0,a37fc5703b2e8449,1.82,13.0,29.0
647686d64bfd97fa,Fourth Grade,a39e48f1698eabc5,107.71992818671454,88.0,82.0,85.0,92.0,e04eb613ecaf505e,5.07,77.0,47.0
647686d64bfd97fa,Kindergarten,08350ea38241dd08,,,,,,74215ce861d561e3,0.44,47.0,39.0
e56d67bc49bec74c,Second Grade,8c53e398ca295c2e,,,,,,51acf0cb4109e4f4,0.38,1.0,15.0
647686d64bfd97fa,Fifth Grade,718b098d6bf759b2,139.0281264920726,86.0,95.0,93.0,91.0,6f46a5f866dfe5f8,6.26,85.0,76.0
d8852b6aaaaadca4,Fifth Grade,61b55bf517e294de,68.74900470040375,,,,,b806d170270fd566,4.13,15.0,15.0
d8852b6aaaaadca4,First Grade,1c9135f84be7f109,,,,,,2dbbc1a2c10b270b,0.99,31.0,36.0
c3379f6f199b058b,Second Grade,6314ccab61b8a810,85.82886805424933,78.0,62.0,64.0,81.0,835504ab4b8d4aae,2.71,61.0,64.0
c3379f6f199b058b,Second Grade,21c34a121cae2b52,146.33352049410445,82.0,82.0,85.0,83.0,0624b71106dca4d0,3.69,90.0,88.0
d8852b6aaaaadca4,Second Grade,8061a3e01ed519f5,76.65835462313144,73.0,56.0,58.0,74.0,5bbd6b9cf6dce131,2.76,63.0,62.0
c3379f6f199b058b,Second Grade,4d9c54ddb9d9ceec,154.2227937630606,91.0,90.0,93.0,91.0,df76fd7a3d1eb046,4.0,94.0,85.0
e91ac46e268cea8c,Third Grade,c97e9c03d1869c64,71.9512408096261,28.0,33.0,34.0,30.0,ef63a4d444e71c8a,3.16,37.0,48.0
e91ac46e268cea8c,Third Grade,2443cdc9c23e4232,80.0014545719013,40.0,49.0,50.0,42.0,ef63a4d444e71c8a,3.77,59.0,70.0
8fa50545d7fe3b88,Third Grade,d4c83ef54076d684,48.79182156133829,25.0,24.0,25.0,23.0,ddeff7ca6557e577,2.7,24.0,32.0
8fa50545d7fe3b88,Fifth Grade,992e711191bf6c5c,99.54052779795416,42.0,80.0,71.0,64.0,50fb94d46043a80a,4.91,35.0,32.0
8e891df0fcd8c307,Second Grade,c00685ec6b914955,70.63283568527591,47.0,45.0,42.0,47.0,1da3b2cc23e27623,2.6026567137055183,55.0,61.0
8fa50545d7fe3b88,First Grade,a08de1bef17d7728,,,,,,2e771fd8b4657b60,0.43,8.0,32.0
8fa50545d7fe3b88,Second Grade,8f14aa6eeeada5a6,105.07466425083364,96.0,82.0,85.0,96.0,06cb0fadb77beb84,3.16,78.0,69.0
8fa50545d7fe3b88,Fifth Grade,224ef6da316a944b,109.9986375285566,88.0,97.0,95.0,98.0,aa0f24a4be38d736,5.51,50.0,32.0
c5360bba8290387c,Second Grade,27f58426e6068bd3,,,,,,959a3d3ab2d989f4,0.53,4.0,5.0
c5360bba8290387c,Kindergarten,2f5ded27536258e6,19.566280776129137,85.0,75.0,76.0,81.0,f8a6427aa67825a6,1.5,95.0,84.0
2621c69e10aa63d3,First Grade,9d5264805a33c75b,18.57323206711899,23.0,19.0,30.0,31.0,56ed75c1303fab5b,1.31,43.0,51.0
3dced1af0e384791,First Grade,62cdbb875ff7cdfe,31.35162046535605,42.0,34.0,36.0,41.0,f0c8f4085ba5cc65,1.34,44.0,38.0
3dced1af0e384791,First Grade,a812b2d04c57bf51,,,,,,a5dc003a91ac4985,0.32,3.0,30.0
3dced1af0e384791,Third Grade,d0e265e0894bd952,85.04994707192135,66.0,77.0,74.0,68.0,2b5079461515446d,3.76,59.0,74.0
7eb72d479c8f9137,Fourth Grade,e2a9b965d684941c,68.17358465710113,15.0,20.0,22.0,19.0,be8d45a78375eb16,3.78,34.0,35.0
3dced1af0e384791,First Grade,d6c3d78a7579f773,25.78738845176352,47.0,38.0,41.0,46.0,900a84fba9bccfbc,1.88,69.0,55.0
7eb72d479c8f9137,Third Grade,ece1e1407cc417af,11.78170189489039,9.0,9.0,9.0,10.0,ad66293cecbc7434,1.14,6.0,19.0
7eb72d479c8f9137,Second Grade,1db1ff6db07b8a37,135.73803455774043,77.0,82.0,85.0,78.0,1dbcd2d55d0368f8,4.28,98.0,85.0
7eb72d479c8f9137,Third Grade,454b8ae6b9a9a7cc,56.37605933169739,40.0,40.0,40.0,39.0,063e8ab561875b34,2.85,28.0,48.0
4b5a793aa1901a62,First Grade,2ecb8dd0df7ca889,39.317559402458784,59.0,44.0,47.0,57.0,1a4988a721b16dfa,1.58,54.0,65.0
92d50c0a70c64c85,First Grade,048e93563cdd52e1,99.10349373764008,96.0,86.0,90.0,96.0,78ce6dd0c0e25791,2.42,96.0,90.0
15227fb8b1ec2914,Third Grade,6c4f20f5da88f23a,114.88933922673093,94.0,93.0,91.0,93.0,5200f0981e00ea3d,4.54,89.0,88.0
15227fb8b1ec2914,Fifth Grade,84c50db193523c8d,149.36793407352388,96.0,99.0,99.0,98.0,bfa08b2437ad844a,6.74,94.0,82.0
92d50c0a70c64c85,First Grade,86d06b5ae6ddc06b,91.30155256138433,92.0,80.0,84.0,90.0,02dd6eddca778a9e,2.04,80.0,63.0
15227fb8b1ec2914,Fifth Grade,31e9ff2e40b4e96f,166.67404440496955,83.0,99.0,99.0,93.0,bfa08b2437ad844a,7.6,99.0,86.0
577cbd33452e044c,Third Grade,ca684185eacfa122,72.28915662650603,49.0,54.0,55.0,51.0,600b4420bf0d35fe,3.31,42.0,56.0
577cbd33452e044c,Third Grade,a0b808a4e74d4b48,95.93957109368218,46.0,52.0,53.0,43.0,600b4420bf0d35fe,3.99,69.0,65.0
577cbd33452e044c,Third Grade,ca882726ea4edc45,37.43438809694964,20.0,21.0,22.0,20.0,51e91745f630f6d6,2.08,15.0,30.0
577cbd33452e044c,Third Grade,470f845078b81180,86.4265136544368,99.0,93.0,91.0,98.0,d28018c8f4989b37,3.8,60.0,80.0
577cbd33452e044c,Second Grade,3f564d38528072ca,140.0564120490351,77.0,81.0,84.0,85.0,d392820167935e24,3.97,94.0,85.0
e86f406f5bfed962,Second Grade,3d9b3cd307821e5a,42.81780144652281,40.0,36.0,33.0,41.0,8db2656d267e4490,2.23,38.0,45.0
e86f406f5bfed962,Fifth Grade,d298f90b23209ab6,136.73700121631128,78.0,95.0,92.0,83.0,ca1cadae10d70797,6.16,83.0,78.0
e86f406f5bfed962,Second Grade,46b79c8dcbbc2447,105.29933291360256,99.0,82.0,85.0,99.0,fac2aefed5c94423,3.45,86.0,69.0
bda3e3573c0e0e58,Third Grade,ee5b1a0569c02ffd,133.91289810248264,94.0,98.0,98.0,95.0,640429ab95640091,5.58,99.0,94.0
f5994b0033f68d89,Third Grade,d72559eab38a21e0,93.27815204196808,46.0,51.0,52.0,42.0,8703b331d22f610e,3.79,60.0,66.0
fcd2b7c1d0b60e35,Fourth Grade,2a04fbd88a105f1c,69.3175049805911,,,,,3ae80cff99b59f28,3.93,37.0,40.0
fcd2b7c1d0b60e35,Second Grade,6857f487c0ed36c8,,,,,,77e2ff36eeec2724,0.5,3.0,8.0
fcd2b7c1d0b60e35,Second Grade,09ed825276c1a71b,86.75042723355254,89.0,68.0,71.0,90.0,77e2ff36eeec2724,2.77,64.0,64.0
101b095b20bed241,Third Grade,731e54fdd1fa238d,47.76185715872487,29.0,31.0,31.0,28.0,3979e036cb38fbd7,2.72,24.0,43.0
101b095b20bed241,Third Grade,40c73c71e7b16a67,88.10455605536103,48.0,56.0,57.0,50.0,0c788c5370eb87e5,3.83,62.0,51.0
101b095b20bed241,Second Grade,5845de1c4da7b295,21.11795497991852,19.0,19.0,18.0,20.0,2a116aed5618cb16,1.35,19.0,33.0
101b095b20bed241,Third Grade,5a1f0b342f66a1e2,50.21791452546673,33.0,34.0,35.0,31.0,0c788c5370eb87e5,3.17,37.0,35.0
101b095b20bed241,Fifth Grade,0141ce2d20eab884,166.13713372457332,74.0,99.0,97.0,85.0,5a8899c3dece6822,7.56,99.0,87.0
3fbd1655e7d569c2,Second Grade,296699bc9e8538a4,95.163890638318,52.0,47.0,44.0,54.0,a14e6e74d9f16518,2.97,71.0,64.0
3fbd1655e7d569c2,First Grade,816537eff3467de0,47.97039435878231,85.0,66.0,70.0,83.0,47c1fa6bb3252b22,1.86,68.0,71.0
6a0006eea60f0c73,Kindergarten,7240ef54f7fbdc90,,,,,,3b628e6f0ff4124c,0.74,74.0,53.0
6a0006eea60f0c73,Fifth Grade,30d84d8ce081e410,122.20331893265283,53.0,86.0,79.0,70.0,8982eaa9d485eedd,5.71,64.0,60.0
6a0006eea60f0c73,First Grade,93a10c5d13628ef2,14.231419715542684,12.0,19.0,30.0,14.0,7859615912655d2d,1.48,49.0,54.0
6a0006eea60f0c73,Kindergarten,8cb054ca3b01e584,,,,,,062f5cee68d35773,0.07,20.0,51.0
6a0006eea60f0c73,Second Grade,268ef669e5dbe162,77.64871201790022,89.0,70.0,72.0,88.0,b03fc542547562c4,2.99,72.0,61.0
6a0006eea60f0c73,Third Grade,7548779f331fbb4f,61.451660722146855,56.0,58.0,58.0,57.0,8cc3f46e4c1e5f08,3.33,43.0,41.0
7835840f162d4d07,Third Grade,67dfcfb06bc50b26,39.49000965014875,37.0,37.0,38.0,39.0,d85b66c52049e8f3,2.45,19.0,40.0
7835840f162d4d07,Second Grade,b4884af45b7dea9e,135.7958299293148,73.0,72.0,75.0,75.0,ff75779023e6baa8,3.59,88.0,79.0
7835840f162d4d07,Second Grade,9397ce09b21b1bf2,14.88788378744281,18.0,13.0,14.0,18.0,64d54e7c5875de47,1.39,19.0,39.0
09ad317928e6a534,Third Grade,e7028df9aca7dceb,97.35587098230664,66.0,73.0,71.0,61.0,07b819aad469eaa6,4.01,70.0,50.0
7b558ae5f6badb2f,Kindergarten,f862a0ff387a347d,,,,,,663286c92d80ca70,0.12,24.0,52.0
5fbb26a4050b232d,First Grade,dcdc5e9d211ad807,126.60273356808769,92.0,98.0,99.0,92.0,b1897487460124af,4.08,99.0,92.0
5fbb26a4050b232d,Third Grade,c93aa4d5670928f8,142.2121583529889,82.0,99.0,99.0,77.0,b378d51d6eb6169f,6.93,99.0,94.0
085f33b3a8e7ec3f,Second Grade,d272f9338606b6ac,116.61874366963367,96.0,85.0,88.0,94.0,9b76c0a9ba342ed3,3.51,87.0,88.0
085f33b3a8e7ec3f,Second Grade,6a0ad8f73cecbace,145.95376667127576,92.0,89.0,92.0,94.0,5ae1d287f3556ce9,4.09,95.0,84.0
085f33b3a8e7ec3f,Second Grade,716c6155cdf90cbc,108.34590414198288,92.0,78.0,82.0,90.0,9b76c0a9ba342ed3,3.32,82.0,71.0
3633681634c354d3,Third Grade,e71df7ce56ebbca4,69.266440996341,75.0,71.0,70.0,79.0,3e90ed499169a214,3.5,50.0,51.0
3633681634c354d3,First Grade,0fed4f8e80411dd5,67.40287131076906,68.0,55.0,58.0,65.0,c939bf91e13eec3c,2.0,77.0,69.0
3633681634c354d3,Second Grade,c233a9b572b99f10,115.43528254502404,99.0,85.0,88.0,99.0,726927c5d7b63f9d,3.34,83.0,78.0
3633681634c354d3,Second Grade,bc31ce8c468fc0a8,55.83895855901179,38.0,35.0,31.0,41.0,0aae59107c0cf728,2.39,45.0,43.0
399e3188760c3a47,Fifth Grade,0c4b62d918d11eab,89.91845041643816,17.0,28.0,28.0,27.0,f73f0d38f0608556,4.75,31.0,31.0
399e3188760c3a47,Fifth Grade,b51b4b0aa4b68770,87.93013664781006,16.0,29.0,28.0,29.0,34bb53f9f7953803,4.63,27.0,20.0
399e3188760c3a47,Second Grade,6d134aebee5bb688,91.4234204902152,95.0,78.0,81.0,94.0,19a92c95a1c04911,2.88,68.0,49.0
399e3188760c3a47,Fourth Grade,c8eabbed3d11b2d7,123.2329990586368,87.0,88.0,91.0,87.0,e759dcd46aefdb2c,5.29,84.0,43.0
9e644069ab34495a,Fifth Grade,3b3f2b8fa3e1fb34,87.60385607012921,8.0,8.0,8.0,13.0,38b76f312c3eeec1,4.57,26.0,16.0
9e644069ab34495a,Second Grade,4cd00f7792ad0633,60.28124425582925,38.0,43.0,39.0,41.0,bc8cb4bca0b4be3a,2.435624885116585,47.0,47.0
e9bcf854df1f859e,Fifth Grade,7e1606591e27e63b,131.87667386029906,85.0,98.0,96.0,94.0,c8cda3b5a7b62013,5.92,74.0,48.0
e9bcf854df1f859e,Second Grade,3c2468f4165d64fd,60.085822177184,55.0,48.0,46.0,54.0,ba08c69a749c9d5c,2.62,56.0,64.0
a546d16514ab22ff,Third Grade,b810be9359322694,81.81704996175942,62.0,67.0,66.0,65.0,e70741d04775e3cb,3.82,61.0,71.0
a546d16514ab22ff,Fourth Grade,6d7b07fc05e04b98,55.001753243500474,14.0,16.0,17.0,16.0,255a2251ca3ffae7,3.67,31.0,32.0
94b8eedc4b1498e0,First Grade,897ccee40e71d71b,29.977158653907814,46.0,34.0,37.0,44.0,6172bdbf3105f649,1.92,72.0,66.0
94b8eedc4b1498e0,Third Grade,8a48df5666d31eee,87.93517223691201,91.0,89.0,87.0,92.0,7a2f00f237186e12,3.94,67.0,67.0
580d51e9fdc07f91,Third Grade,5903580ea435502f,196.694146647959,76.0,99.0,99.0,68.0,662c090dc89f127d,8.24,99.0,99.0
580d51e9fdc07f91,First Grade,d9d331d1488629a8,,,,,,4552fd510e68c935,0.71,22.0,37.0
580d51e9fdc07f91,Second Grade,025a1db5200f2382,123.69325243073324,96.0,73.0,76.0,95.0,9a933e52c6073a80,3.71,90.0,76.0
580d51e9fdc07f91,Fifth Grade,fa7496c2e5a47dc3,80.47736956357976,28.0,25.0,29.0,65.0,cf3cc2dcb17e5b67,4.52,25.0,33.0
580d51e9fdc07f91,Third Grade,0f65362e9ee2028e,89.65918016769588,78.0,77.0,75.0,76.0,bd38e0b4c6737834,3.98,69.0,63.0
580d51e9fdc07f91,Second Grade,eccde1214e239457,141.15093387178194,92.0,89.0,93.0,95.0,9a933e52c6073a80,4.04,95.0,90.0
0cc4722fbb15586a,Third Grade,94f005111ed73ff1,96.183638004661,79.0,84.0,82.0,84.0,7b49792714c683d3,4.1,74.0,68.0
0552fc363beed545,Third Grade,88f75aa458511d50,113.1070154392634,98.0,96.0,95.0,98.0,feb6e14872c2a305,4.48,87.0,79.0
3a4e8bb320070245,First Grade,a15c8227f16dac3e,14.480901002367162,12.0,19.0,30.0,17.0,ee9fc7c526686cfb,1.22,40.0,44.0
3a4e8bb320070245,Second Grade,23904ba70cec7b99,,,,,,74e253bd784d6ed8,0.92,11.0,28.0
0552fc363beed545,First Grade,78d7a31715d06b01,,,,,,23d628cd68dc509d,0.45,9.0,39.0
0552fc363beed545,Kindergarten,8faa85c77e96d1ee,,,,,,9f0d172fef243407,0.39,43.0,46.0
0552fc363beed545,First Grade,eae7b183755bfd36,,,,,,23d628cd68dc509d,0.73,22.0,42.0
0552fc363beed545,Fifth Grade,a0e9c6ad7159d323,113.8563482505466,52.0,86.0,79.0,78.0,c03c7e0889955448,5.6,57.0,49.0
0552fc363beed545,Third Grade,84d452feddb48384,47.94698346287163,18.0,19.0,20.0,18.0,40702832ec3dbd55,2.83,27.0,42.0
3a4e8bb320070245,Fifth Grade,ab6890848266c560,103.39403946347412,,,,,1999c6cba28acb45,5.1,39.0,42.0
0552fc363beed545,Second Grade,e36188584de1bd74,44.25515406059478,48.0,40.0,36.0,47.0,dbea770c72a8deb9,2.07,33.0,48.0
0552fc363beed545,First Grade,50384ca10c2012b1,27.198549410698092,56.0,49.0,52.0,49.0,8b84f6a33a91a33f,1.36,45.0,62.0
0552fc363beed545,First Grade,da95d8f41f28d59a,60.788316429000645,54.0,41.0,44.0,52.0,8b84f6a33a91a33f,1.92,72.0,70.0
0552fc363beed545,First Grade,ed8796c957a6654b,26.758515780289883,35.0,28.0,32.0,37.0,f179596a9be56935,1.73,61.0,65.0
e17e80352e477fde,First Grade,b9fe59adb1072f21,28.994471393302735,44.0,36.0,38.0,44.0,f592ba3ee149c4fd,1.65,57.0,59.0
631e1d03d39aba59,Second Grade,a27edf1c0ed7f92b,108.12668851200618,73.0,67.0,69.0,76.0,31066aa34af22438,3.21,79.0,70.0
631e1d03d39aba59,Third Grade,75de65ff48cfe745,58.00200900813324,55.0,64.0,69.0,58.0,0b54e0e8e207ad69,3.29,41.0,46.0
67ab0b89b2ecc311,Third Grade,645dee6a79c635b0,115.04908602533932,98.0,96.0,95.0,98.0,ff57c1d7f18f0b4f,4.55,89.0,92.0
67ab0b89b2ecc311,First Grade,8216935eec25088a,29.36017400570283,55.0,47.0,51.0,55.0,798e9dea4d5b0101,1.85,67.0,63.0
67ab0b89b2ecc311,First Grade,94fc0381537bc967,58.12659338001585,78.0,65.0,68.0,79.0,387efaa1396569e5,1.96,75.0,75.0
631e1d03d39aba59,First Grade,f6d42d82f4b89828,22.42687662312764,39.0,33.0,35.0,38.0,1dd00f827fa5c74b,1.48,49.0,35.0
67ab0b89b2ecc311,Third Grade,035257e53d7645b9,81.80376016972369,42.0,40.0,40.0,39.0,b5f19017f9436eea,3.48,49.0,57.0
631e1d03d39aba59,Third Grade,5016a4fc8e070926,114.55621301775147,98.0,96.0,95.0,98.0,bfbeeaa2ef4effdf,4.19,78.0,91.0
f58299c1e646ef39,First Grade,acd52486d42d895a,111.21657454656876,79.0,68.0,71.0,77.0,0b322fdeb6072e10,2.5,97.0,94.0
f6b6d94c9bccf23f,Fifth Grade,9d16b898481e30d0,116.0278888333924,79.0,93.0,90.0,92.0,8f06ca000bc77e8e,5.64,60.0,35.0
f6b6d94c9bccf23f,Second Grade,7df567b1d7a02ff8,122.0441324623834,79.0,74.0,77.0,75.0,187c6f780b1f9f25,3.14,77.0,66.0
f6b6d94c9bccf23f,Fifth Grade,2101944e10e28899,121.98109859461717,44.0,88.0,82.0,85.0,a7a6ce53dfb531b3,5.71,64.0,33.0
f6b6d94c9bccf23f,First Grade,6b4a04b5e91b386c,139.37922801432552,92.0,97.0,99.0,92.0,210c2485cf3d3621,4.3,99.0,99.0
f6b6d94c9bccf23f,Fifth Grade,9f5b6741d779b5d0,130.56870007813248,22.0,51.0,42.0,35.0,8f06ca000bc77e8e,5.78,68.0,35.0
0247793b43a88d72,Third Grade,de9212424329bc36,101.91831834774727,40.0,46.0,46.0,34.0,012a643472687724,3.95,68.0,68.0
c8e46a9192a13ea8,Second Grade,9a57846454543114,118.18355482093054,51.0,51.0,51.0,56.0,8137e093a4c0bdda,3.61,89.0,65.0
c8e46a9192a13ea8,Third Grade,f5decf0dcd6fe26f,42.45446865445064,28.0,29.0,30.0,26.0,8cf67de6241f0bca,2.4,19.0,36.0
0247793b43a88d72,First Grade,a40cee918977dfea,101.93676008394502,89.0,78.0,82.0,86.0,56c0bf39e1921dc6,2.09,83.0,80.0
91aa0bc37be2907b,Third Grade,345eb2208f9b4a0c,79.35909409969777,59.0,71.0,70.0,58.0,149eebd0dd72190c,3.4,45.0,46.0
8e2faf066a9869ed,Second Grade,fcb5af0df65fa931,133.93104211633184,96.0,99.0,99.0,97.0,ef9a922ec78ffea9,5.13,99.0,90.0
8e2faf066a9869ed,First Grade,42f6690fc4543559,58.95413006223727,65.0,52.0,55.0,60.0,9e4af01fab44443e,1.96,75.0,61.0
033b71112d415f78,Second Grade,a061f78ae39ab125,103.73653689909978,99.0,67.0,69.0,99.0,56a442af84e8e951,2.72,61.0,87.0
033b71112d415f78,Third Grade,912e191fba26b9f7,135.14142382472565,92.0,97.0,97.0,98.0,653d567f46fc4813,4.19,78.0,93.0
175f1c4216f882dc,Second Grade,711608e722d9954e,51.736757343642054,45.0,40.0,37.0,48.0,899ac44b8be05b64,2.34,43.0,36.0
175f1c4216f882dc,Third Grade,a95d34849c003824,89.65868568517575,44.0,52.0,52.0,41.0,cc6e80eb92d574a5,3.89,65.0,64.0
175f1c4216f882dc,First Grade,7fc70034ec3f092a,,,,,,bbd3ecba3417a4bb,0.96,30.0,50.0
175f1c4216f882dc,Third Grade,966b389476e0383b,13.515666635533016,6.0,4.0,6.0,7.0,b9a8d7abe79bf910,1.11,6.0,28.0
175f1c4216f882dc,Third Grade,c0a4d43e5ff91071,,,,,,b9a8d7abe79bf910,0.86,3.0,17.0
c2ca85b6f03f9a01,Kindergarten,ca2e68684b71124c,,,,,,210d4b48a3070684,0.52,52.0,61.0
c2ca85b6f03f9a01,Third Grade,6675e199dc175b04,5.2354063049250215,3.0,4.0,6.0,4.0,d55774520744e702,0.86,3.0,12.0
fb698c69776613bd,Second Grade,f4c516e2c6d93c64,112.4888440730896,73.0,67.0,69.0,72.0,bb60c2dc0e7e0f3c,3.26,81.0,77.0
6a2fe1913a631373,First Grade,3ec6f6d804d1d3e0,,,,,,3630302be6bfe416,0.91,29.0,48.0
6a2fe1913a631373,Fifth Grade,16832deecfce5d4d,144.49846568015383,96.0,99.0,99.0,99.0,b7f59bc740542b71,6.55,92.0,58.0
6a2fe1913a631373,Fifth Grade,111abeeb114b4be3,97.55359123107814,48.0,74.0,62.0,67.0,647c7e64c22a5c20,5.06,38.0,38.0
6a2fe1913a631373,Third Grade,91343b55cfa8ca91,83.917595082597,65.0,69.0,68.0,73.0,8b0721ac63945f0a,3.69,56.0,68.0
c9c79844662164c7,Second Grade,55dc2024d6a05363,67.91469434221098,50.0,48.0,46.0,51.0,158f13128102ef28,2.65,58.0,75.0
28ca6e69b2e5077f,First Grade,96ee0f8921e3b15e,47.59767168566595,72.0,58.0,61.0,71.0,6a1513cda2142c06,1.93,73.0,65.0
1d6352f47f5ce129,Second Grade,f281e9c753d4f245,92.6295549734347,72.0,61.0,63.0,72.0,24017ea100c703bc,3.26,81.0,69.0
28ca6e69b2e5077f,Fourth Grade,39f2dbb6a495ff54,49.23537990179682,16.0,19.0,21.0,18.0,991184e139343b2f,3.19,21.0,23.0
28ca6e69b2e5077f,Fourth Grade,6a6c8ee10a335272,118.45958502447724,97.0,93.0,95.0,97.0,991184e139343b2f,5.07,77.0,79.0
1d6352f47f5ce129,Second Grade,cfa3e5ed0af62451,121.1659632736897,83.0,74.0,77.0,84.0,f64af4154144ad54,3.66,90.0,74.0
28ca6e69b2e5077f,Fifth Grade,48042200e888ce5f,119.4264546483344,27.0,61.0,49.0,46.0,6f492b40938ffa52,5.73,65.0,48.0
28ca6e69b2e5077f,Second Grade,4e68d1a6ca5a56ab,56.37271035042834,42.0,34.0,31.0,40.0,f6590061c46b9151,2.33,42.0,46.0
28ca6e69b2e5077f,Fourth Grade,21368703bffd26b8,23.72174394354225,9.0,8.0,8.0,9.0,c52fa38c99d3fccf,1.41,5.0,13.0
1d6352f47f5ce129,First Grade,dba39ac3a4815ede,19.84817075109489,24.0,20.0,30.0,30.0,8bd320ed0595f2df,1.66,58.0,56.0
1d6352f47f5ce129,Third Grade,db31dc4aa21003a5,131.3635496279037,46.0,66.0,65.0,46.0,87c4aba3da54c90e,4.85,94.0,92.0
